shift,intensity
1.000000000000000000e+03,2.274334766453194739e-02
1.000500250125062507e+03,-3.296156024707218302e-02
1.001000500250125015e+03,1.720200233548750332e-02
1.001500750375187636e+03,3.080744289170530073e-02
1.002001000500250143e+03,-4.464985855846717588e-02
1.002501250625312650e+03,1.053819013228472767e-02
1.003001500750375158e+03,3.427378880646983483e-02
1.003501750875437665e+03,2.284822142327258641e-03
1.004002001000500286e+03,-3.674448415751962321e-02
1.004502251125562793e+03,-6.169909418999108136e-02
1.005002501250625301e+03,6.894803499425766931e-03
1.005502751375687808e+03,2.168174204378020900e-02
1.006003001500750429e+03,2.220350944374731642e-02
1.006503251625812936e+03,-1.238926956811764978e-02
1.007003501750875444e+03,-1.638491870076402498e-02
1.007503751875937951e+03,-2.648261292144805934e-02
1.008004002001000458e+03,4.157280512493156596e-03
1.008504252126063079e+03,1.567790959510984364e-02
1.009004502251125587e+03,-1.645693335768356677e-02
1.009504752376188094e+03,-2.617574847106304836e-02
1.010005002501250601e+03,2.075715357224314911e-02
1.010505252626313109e+03,1.064919341715240934e-02
1.011005502751375730e+03,-1.572318548190155749e-02
1.011505752876438237e+03,-3.627961295336486029e-03
1.012006003001500744e+03,5.525595494800853401e-03
1.012506253126563251e+03,1.494451447567284735e-02
1.013006503251625759e+03,-4.175683283574677107e-03
1.013506753376688380e+03,2.530018489632566980e-02
1.014007003501750887e+03,1.689595152433093564e-02
1.014507253626813394e+03,1.809516579013190768e-02
1.015007503751875902e+03,-4.450737308491620886e-03
1.015507753876938523e+03,-1.134730759772179659e-02
1.016008004002001030e+03,-3.632499841090711806e-02
1.016508254127063537e+03,2.382028121379439929e-03
1.017008504252126045e+03,2.236497127999829970e-02
1.017508754377188552e+03,9.280846709001831785e-03
1.018009004502251173e+03,-1.179908540696642492e-02
1.018509254627313680e+03,-1.622218944345468761e-02
1.019009504752376188e+03,-2.519061624377994142e-03
1.019509754877438695e+03,2.612417601730327929e-02
1.020010005002501202e+03,-9.747597461446247738e-03
1.020510255127563823e+03,1.483593767126119636e-02
1.021010505252626331e+03,-9.868244729488375930e-03
1.021510755377688838e+03,1.509320133047253876e-02
1.022011005502751345e+03,3.227419475747659184e-03
1.022511255627813853e+03,1.723928939891706744e-02
1.023011505752876474e+03,-2.122128696623711008e-03
1.023511755877938981e+03,1.761521193925891585e-02
1.024012006003001488e+03,2.880864947995304820e-02
1.024512256128064109e+03,8.703726179211944067e-03
1.025012506253126503e+03,1.844944088734225274e-02
1.025512756378189124e+03,-2.305531232157588192e-02
1.026013006503251518e+03,-3.457654079299520705e-02
1.026513256628314139e+03,-4.850105859602760021e-03
1.027013506753376760e+03,2.117254347598707120e-02
1.027513756878439153e+03,-4.258236511344392489e-02
1.028014007003501774e+03,-2.903371731347930557e-02
1.028514257128564395e+03,2.340643198405372230e-02
1.029014507253626789e+03,-4.248213410418753486e-03
1.029514757378689410e+03,-4.510964489232655375e-03
1.030015007503751804e+03,4.947287530789168386e-02
1.030515257628814425e+03,-8.368399114720559764e-03
1.031015507753877046e+03,-4.193289703174831080e-03
1.031515757878939439e+03,1.254901183633582579e-02
1.032016008004002060e+03,-2.432798414729794856e-02
1.032516258129064454e+03,-3.832896482282929784e-02
1.033016508254127075e+03,-2.503343053591621653e-02
1.033516758379189696e+03,-1.590933407940161096e-02
1.034017008504252090e+03,-3.768631735473569611e-02
1.034517258629314711e+03,1.022934265910888270e-02
1.035017508754377104e+03,-8.235242425422964474e-03
1.035517758879439725e+03,-9.618256525405505936e-03
1.036018009004502346e+03,-1.799523658988214092e-02
1.036518259129564740e+03,-6.038523677604783115e-04
1.037018509254627361e+03,-9.498799321137211052e-03
1.037518759379689754e+03,-6.683110569177927798e-03
