shift,intensity
1.000000000000000000e+03,-3.155674425168424752e-02
1.000500250125062507e+03,-3.196970301624441069e-02
1.001000500250125015e+03,-1.097935303594624453e-03
1.001500750375187636e+03,-1.075712953384602537e-02
1.002001000500250143e+03,1.280070842766176283e-02
1.002501250625312650e+03,-1.111821478736630710e-02
1.003001500750375158e+03,4.873423215678819413e-03
1.003501750875437665e+03,1.563590762886169633e-02
1.004002001000500286e+03,2.630728220704837625e-02
1.004502251125562793e+03,-3.275335344985368276e-03
1.005002501250625301e+03,-3.895851797465769723e-03
1.005502751375687808e+03,1.238288991915955511e-02
1.006003001500750429e+03,3.851814592523890302e-02
1.006503251625812936e+03,4.083924585588275674e-02
1.007003501750875444e+03,-2.386236773209962289e-02
1.007503751875937951e+03,2.695989831506066109e-02
1.008004002001000458e+03,-7.090954040534471620e-03
1.008504252126063079e+03,9.416228546652482189e-04
1.009004502251125587e+03,2.063828588314506329e-02
1.009504752376188094e+03,1.504716437756450573e-02
1.010005002501250601e+03,2.977170154745099537e-02
1.010505252626313109e+03,1.689011628140612772e-02
1.011005502751375730e+03,1.606253271640268077e-05
1.011505752876438237e+03,-2.315750854799696837e-03
1.012006003001500744e+03,1.034461671795566633e-03
1.012506253126563251e+03,3.064901857234990368e-02
1.013006503251625759e+03,8.072666343227929628e-03
1.013506753376688380e+03,1.310087739098702089e-03
1.014007003501750887e+03,-3.184082989095254890e-02
1.014507253626813394e+03,5.682105830832263026e-03
1.015007503751875902e+03,1.750183550463344645e-02
1.015507753876938523e+03,4.716938367939643544e-03
1.016008004002001030e+03,3.240047033464063531e-02
1.016508254127063537e+03,-1.004016948959523094e-03
1.017008504252126045e+03,3.511136571798749881e-06
1.017508754377188552e+03,-1.567654251624738329e-02
1.018009004502251173e+03,-2.029930052449200033e-03
1.018509254627313680e+03,-2.661278728898071669e-03
1.019009504752376188e+03,1.332615575646901689e-02
1.019509754877438695e+03,-1.207487100498736213e-02
1.020010005002501202e+03,-1.484320456683177990e-02
1.020510255127563823e+03,-1.320056244378599482e-02
1.021010505252626331e+03,8.244152105431565639e-03
1.021510755377688838e+03,-1.554764908027532304e-02
1.022011005502751345e+03,-7.296135509095187915e-04
1.022511255627813853e+03,1.194279569532183914e-03
1.023011505752876474e+03,-8.032890916171323697e-03
1.023511755877938981e+03,-2.193519545983535837e-02
1.024012006003001488e+03,-7.196716370769513753e-03
1.024512256128064109e+03,-1.619026912560858622e-02
1.025012506253126503e+03,-8.333772104844981363e-03
1.025512756378189124e+03,-2.040191165891746400e-02
1.026013006503251518e+03,2.109069804304639778e-02
1.026513256628314139e+03,-1.421432207608287236e-02
1.027013506753376760e+03,4.415708363202802689e-02
1.027513756878439153e+03,-1.283629560412462289e-02
1.028014007003501774e+03,8.564248607664052756e-03
1.028514257128564395e+03,-1.362206979323598785e-02
1.029014507253626789e+03,3.815577656861509747e-03
1.029514757378689410e+03,5.228670827559682432e-02
1.030015007503751804e+03,-1.610947734546097285e-02
1.030515257628814425e+03,-2.215078908174835520e-02
1.031015507753877046e+03,3.661804413008201003e-02
1.031515757878939439e+03,-1.280868563634566214e-02
1.032016008004002060e+03,6.211459221763335030e-03
1.032516258129064454e+03,-5.446937930846981312e-04
1.033016508254127075e+03,-9.127903960258495044e-04
