shift,intensity
1.000000000000000000e+03,2.428265648908814120e-02
1.000500250125062507e+03,-3.239095778687004195e-03
1.001000500250125015e+03,1.591112555100489268e-02
1.001500750375187636e+03,2.707784174383298659e-02
1.002001000500250143e+03,3.125575726608394340e-03
1.002501250625312650e+03,-7.744703853185808378e-04
1.003001500750375158e+03,1.351420053923956671e-02
1.003501750875437665e+03,2.332517341366512065e-02
1.004002001000500286e+03,1.489480397019313229e-02
1.004502251125562793e+03,4.302399334537689371e-03
1.005002501250625301e+03,-1.332284351868845591e-02
1.005502751375687808e+03,1.997454617070137245e-02
1.006003001500750429e+03,1.912682373831816815e-02
1.006503251625812936e+03,1.185241649931682850e-02
1.007003501750875444e+03,-8.493383938747611078e-03
1.007503751875937951e+03,-6.346189253576680830e-03
1.008004002001000458e+03,8.183469377388029103e-04
1.008504252126063079e+03,3.961001292579950303e-03
1.009004502251125587e+03,3.129256791895548839e-02
1.009504752376188094e+03,3.749017004608950349e-02
1.010005002501250601e+03,9.154311002876150752e-03
1.010505252626313109e+03,1.594867144906366926e-02
1.011005502751375730e+03,3.353326035579520109e-02
1.011505752876438237e+03,3.184681126647884424e-03
1.012006003001500744e+03,2.591897795035807278e-03
1.012506253126563251e+03,6.969345694160193790e-03
1.013006503251625759e+03,1.403907291393211021e-02
1.013506753376688380e+03,-1.015413677655072934e-02
1.014007003501750887e+03,-2.522260713788816722e-02
1.014507253626813394e+03,9.895496189457489780e-04
1.015007503751875902e+03,-1.753857210093334382e-02
1.015507753876938523e+03,-4.307184187831464284e-02
1.016008004002001030e+03,2.158111020135008648e-02
1.016508254127063537e+03,1.172465469391259681e-02
1.017008504252126045e+03,-5.644423071635499591e-03
1.017508754377188552e+03,4.005190107641175973e-02
1.018009004502251173e+03,1.649866735739710655e-02
1.018509254627313680e+03,1.228485337438748031e-03
1.019009504752376188e+03,-9.413524646313099764e-03
1.019509754877438695e+03,-6.972347593716625609e-03
1.020010005002501202e+03,-9.100028091016082281e-04
1.020510255127563823e+03,-2.726344793523599597e-02
1.021010505252626331e+03,-1.509490049597219524e-02
1.021510755377688838e+03,3.011355024606896316e-02
1.022011005502751345e+03,7.037445492089176510e-03
1.022511255627813853e+03,-3.608195858313106158e-03
1.023011505752876474e+03,7.640544184462198102e-03
1.023511755877938981e+03,1.919287782835560688e-03
1.024012006003001488e+03,-3.481449512534639471e-03
1.024512256128064109e+03,4.683497892910260495e-03
1.025012506253126503e+03,1.250567655159313778e-02
1.025512756378189124e+03,1.668439606460240740e-02
1.026013006503251518e+03,-2.908257388532614618e-02
1.026513256628314139e+03,1.817892108971460913e-04
1.027013506753376760e+03,4.108693584858242459e-02
1.027513756878439153e+03,-6.910301411191939643e-03
1.028014007003501774e+03,8.405339165517881905e-03
1.028514257128564395e+03,-6.414239205930787578e-03
1.029014507253626789e+03,9.994147864873733494e-03
1.029514757378689410e+03,3.687062505552016894e-02
1.030015007503751804e+03,-1.647849397682702582e-02
1.030515257628814425e+03,8.829649760422296489e-03
1.031015507753877046e+03,-8.386126933995971533e-03
1.031515757878939439e+03,2.385296194619469540e-04
1.032016008004002060e+03,2.913731508331319012e-02
1.032516258129064454e+03,1.469013156403415482e-02
1.033016508254127075e+03,1.731804426916484091e-02
1.033516758379189696e+03,2.245485105545487817e-02
1.034017008504252090e+03,-9.153342577655777454e-03
1.034517258629314711e+03,-4.395282439861469652e-03
1.035017508754377104e+03,-7.239811543842642437e-03
1.035517758879439725e+03,3.407785469883142793e-03
1.036018009004502346e+03,1.867694282743030676e-02
1.036518259129564740e+03,1.438382318347001046e-02
1.037018509254627361e+03,-3.141198512191577946e-02
1.037518759379689754e+03,4.841019435093946166e-02
1.038019009504752376e+03,-1.889935498259323913e-03
1.038519259629814997e+03,-1.411432613210563715e-02
1.039019509754877390e+03,1.653727867943428085e-03
1.039519759879940011e+03,1.642661453251168663e-02
1.040020010005002405e+03,4.045312028096288703e-02
1.040520260130065026e+03,-3.084980552652650740e-02
1.041020510255127647e+03,-2.252915969305674740e-02
1.041520760380190040e+03,8.050588652721003781e-04
1.042021010505252661e+03,2.566439796592369024e-02
1.042521260630315055e+03,2.767894903831769754e-03
1.043021510755377676e+03,-1.971607302331225206e-02
1.043521760880440297e+03,-1.411674507725196176e-02
1.044022011005502691e+03,-3.562502230985412598e-03
1.044522261130565312e+03,1.252527477932124586e-02
1.045022511255627705e+03,-2.346778352815409932e-02
1.045522761380690326e+03,1.409732905942331568e-02
1.046023011505752947e+03,-1.237227734976288455e-02
1.046523261630815341e+03,4.815729991502107343e-03
1.047023511755877962e+03,2.970977889735148744e-02
1.047523761880940583e+03,-2.523817194781016217e-03
1.048024012006002977e+03,-2.300281080751677421e-02
1.048524262131065598e+03,-2.154813331838391008e-02
1.049024512256127991e+03,2.796454394114336953e-02
1.049524762381190612e+03,-1.640586422284026971e-02
1.050025012506253233e+03,8.697223504324787247e-03
1.050525262631315627e+03,-4.019946371763783756e-03
1.051025512756378248e+03,2.573393935369733959e-02
1.051525762881440642e+03,-1.139275168447524082e-03
1.052026013006503263e+03,3.293088891513198252e-02
1.052526263131565884e+03,-2.519896737983587723e-02
1.053026513256628277e+03,-5.770145468845445935e-03
1.053526763381690898e+03,-5.160879294176421231e-03
1.054027013506753292e+03,-1.303329881201918325e-02
1.054527263631815913e+03,2.524722803243702879e-02
1.055027513756878534e+03,1.837712910811009626e-02
1.055527763881940928e+03,4.909574334998499309e-03
1.056028014007003549e+03,-5.872440759021907430e-03
1.056528264132065942e+03,-3.979042256668770261e-02
1.057028514257128563e+03,-7.760816341657257415e-03
1.057528764382191184e+03,-3.048585614588560522e-03
1.058029014507253578e+03,4.311152205645710049e-03
1.058529264632316199e+03,-3.097339966139583869e-03
1.059029514757378593e+03,5.143178218564375959e-02
1.059529764882441214e+03,1.952396244723334992e-02
1.060030015007503835e+03,1.278602433131418789e-02
1.060530265132566228e+03,-2.647137668113621126e-02
1.061030515257628849e+03,-1.164906562046098652e-02
1.061530765382691243e+03,4.479049228887724970e-02
1.062031015507753864e+03,-1.088165090859183337e-02
1.062531265632816485e+03,-9.737319326532850594e-03
1.063031515757878879e+03,-1.606860914984890865e-02
1.063531765882941500e+03,1.677636180166654223e-02
1.064032016008004121e+03,1.002785270037426235e-02
1.064532266133066514e+03,1.076399842747362452e-02
1.065032516258129135e+03,1.411488647191496901e-02
1.065532766383191529e+03,1.381111272584347209e-03
1.066033016508254150e+03,-1.866907384722291119e-02
1.066533266633316543e+03,8.258121919025350824e-03
1.067033516758379164e+03,4.138785843665909736e-02
1.067533766883441785e+03,2.312841758889096211e-02
1.068034017008504179e+03,1.381094617328525696e-02
1.068534267133566800e+03,-3.659553959435421586e-03
1.069034517258629421e+03,-2.792598101601861948e-02
1.069534767383691815e+03,-1.666294846608932720e-02
1.070035017508754436e+03,1.309917410435542003e-02
1.070535267633816829e+03,-1.659769853672103668e-02
1.071035517758879450e+03,-1.105552657421396065e-02
1.071535767883942071e+03,1.680405372891449409e-02
1.072036018009004465e+03,-9.927463698754282820e-03
1.072536268134067086e+03,1.254539862694888097e-02
1.073036518259129480e+03,-6.547966167123032977e-03
1.073536768384192101e+03,-9.022134888819581533e-03
1.074037018509254722e+03,3.437410184334274005e-02
1.074537268634317115e+03,-3.648373945060801211e-03
1.075037518759379736e+03,3.028034731408476080e-02
1.075537768884442130e+03,-9.293122392407133711e-03
1.076038019009504751e+03,1.288286063970241202e-02
1.076538269134567372e+03,-1.458335961206745982e-02
1.077038519259629766e+03,-4.690051360726380826e-03
1.077538769384692387e+03,-2.867858237764022919e-02
1.078039019509754780e+03,-4.396025786300460092e-03
1.078539269634817401e+03,-9.064444369752084479e-03
1.079039519759880022e+03,-2.360981044996627101e-02
1.079539769884942416e+03,-6.508750882684770540e-03
1.080040020010005037e+03,1.155314814197962170e-02
1.080540270135067658e+03,-8.706199743154095089e-03
1.081040520260130052e+03,-1.182650388625101044e-02
1.081540770385192673e+03,1.843629094209856684e-02
1.082041020510255066e+03,3.539796609286019469e-02
1.082541270635317687e+03,-1.068057482001356744e-02
1.083041520760380081e+03,-1.511207332932644823e-02
1.083541770885442702e+03,-1.255449330195063974e-02
1.084042021010505323e+03,-5.313086376493736401e-05
1.084542271135567717e+03,-3.099056567517835190e-02
1.085042521260630338e+03,2.015710606900611782e-02
1.085542771385692959e+03,-1.950120516451839259e-02
1.086043021510755352e+03,1.408493158259421958e-02
1.086543271635817973e+03,1.419765908775731493e-02
1.087043521760880367e+03,1.625132915026923988e-02
1.087543771885942988e+03,-4.500196399413159375e-03
1.088044022011005609e+03,1.846686224506254026e-02
1.088544272136068003e+03,5.521117208025649739e-04
1.089044522261130624e+03,8.246989976354450122e-03
1.089544772386193017e+03,1.947798615510131512e-03
1.090045022511255638e+03,-1.563889125434277062e-03
