shift,intensity
1.000000000000000000e+03,2.240194658461144850e-02
1.000500250125062507e+03,-6.872433971477776536e-03
1.001000500250125015e+03,-2.668015184746487869e-02
1.001500750375187636e+03,5.188369399396919150e-03
1.002001000500250143e+03,1.167543462067413551e-02
1.002501250625312650e+03,2.010384877049794725e-02
1.003001500750375158e+03,-2.209870255321485719e-02
1.003501750875437665e+03,-3.686984071057085050e-03
1.004002001000500286e+03,-4.497434511541146401e-02
1.004502251125562793e+03,4.133861764975566705e-02
1.005002501250625301e+03,1.220259152647264200e-02
1.005502751375687808e+03,1.247621623031098213e-02
1.006003001500750429e+03,8.435604439676138572e-03
1.006503251625812936e+03,5.701225505567672231e-04
1.007003501750875444e+03,3.361472015087785953e-02
1.007503751875937951e+03,5.285018917353308948e-02
1.008004002001000458e+03,-2.564436403304899345e-02
1.008504252126063079e+03,1.673987227234769240e-02
1.009004502251125587e+03,1.238101717990256964e-02
1.009504752376188094e+03,-6.374967704229321519e-02
1.010005002501250601e+03,-9.505950200191758126e-03
1.010505252626313109e+03,-1.472818870511751529e-03
1.011005502751375730e+03,-1.387738056257222137e-02
1.011505752876438237e+03,2.985460137116819831e-02
1.012006003001500744e+03,-1.740816853374112239e-02
1.012506253126563251e+03,-6.146824492856852069e-03
1.013006503251625759e+03,-1.274573054949790230e-02
1.013506753376688380e+03,2.403173524693463358e-03
1.014007003501750887e+03,-2.489634334004998950e-02
1.014507253626813394e+03,2.901006970859127537e-02
1.015007503751875902e+03,-3.790247729024957650e-03
1.015507753876938523e+03,-3.708078586378715184e-03
1.016008004002001030e+03,-3.723696142763636280e-02
1.016508254127063537e+03,1.029697299079744208e-02
1.017008504252126045e+03,1.071596368454130060e-02
1.017508754377188552e+03,4.024772136698866881e-02
1.018009004502251173e+03,-2.077337831470915316e-02
1.018509254627313680e+03,1.190764764802723294e-02
1.019009504752376188e+03,-2.254881096009253745e-03
1.019509754877438695e+03,-7.027659006471134728e-03
1.020010005002501202e+03,2.463653649374129839e-02
1.020510255127563823e+03,-7.922480705273335366e-03
1.021010505252626331e+03,-8.647579248361524779e-03
1.021510755377688838e+03,-1.263613481890747681e-02
1.022011005502751345e+03,-1.649447349102732205e-02
1.022511255627813853e+03,3.069688162716436436e-02
1.023011505752876474e+03,-2.193051112423430316e-02
1.023511755877938981e+03,-1.712901068103261926e-02
1.024012006003001488e+03,-1.408065152496419843e-02
1.024512256128064109e+03,1.115887702171786816e-02
1.025012506253126503e+03,-5.226005056646260312e-03
1.025512756378189124e+03,-3.998668990390356892e-03
1.026013006503251518e+03,3.727959973180907695e-03
1.026513256628314139e+03,1.701789400478312397e-02
1.027013506753376760e+03,-3.670350882170102941e-02
1.027513756878439153e+03,-8.006354344297609768e-03
1.028014007003501774e+03,2.349234059886141923e-02
1.028514257128564395e+03,2.706807318271929608e-02
1.029014507253626789e+03,1.449243927230297289e-02
1.029514757378689410e+03,2.478154440015224226e-04
1.030015007503751804e+03,-3.655005727723749549e-03
1.030515257628814425e+03,2.297546703126862946e-02
1.031015507753877046e+03,2.224025039573714752e-02
1.031515757878939439e+03,-1.504020301605521470e-02
1.032016008004002060e+03,-1.741336156462574419e-02
1.032516258129064454e+03,-2.552804597348133295e-03
1.033016508254127075e+03,-3.838011591931285438e-02
1.033516758379189696e+03,-1.766867666263753633e-02
1.034017008504252090e+03,1.977150437510029075e-03
1.034517258629314711e+03,3.626530657002322109e-03
1.035017508754377104e+03,1.137298537073737348e-02
1.035517758879439725e+03,1.571386523196704674e-02
1.036018009004502346e+03,-1.778651374564058779e-02
1.036518259129564740e+03,-1.253355168378288663e-02
1.037018509254627361e+03,3.961538939962360589e-02
1.037518759379689754e+03,1.078848842751596072e-02
1.038019009504752376e+03,9.590145543375474396e-03
1.038519259629814997e+03,2.317692801027087038e-02
1.039019509754877390e+03,-5.610223405770153708e-03
1.039519759879940011e+03,1.948214414037481232e-02
1.040020010005002405e+03,-3.317116923626485785e-03
1.040520260130065026e+03,6.483638760894522637e-03
1.041020510255127647e+03,3.488819098037024280e-02
1.041520760380190040e+03,-1.405232178833002062e-02
1.042021010505252661e+03,-1.124998333509076749e-02
1.042521260630315055e+03,1.432872207932123221e-02
1.043021510755377676e+03,-9.955417145760042316e-03
1.043521760880440297e+03,-3.769891295827914462e-02
1.044022011005502691e+03,8.887514240396221163e-03
1.044522261130565312e+03,-7.642532881607012711e-03
1.045022511255627705e+03,-2.432206497287507999e-02
1.045522761380690326e+03,-1.669954939454899867e-02
1.046023011505752947e+03,1.081701303113184742e-02
1.046523261630815341e+03,2.715063941490206481e-02
1.047023511755877962e+03,4.161138379897773819e-03
1.047523761880940583e+03,6.116835968686313435e-02
1.048024012006002977e+03,1.542301447129831513e-02
1.048524262131065598e+03,1.794878436230553168e-02
1.049024512256127991e+03,2.088344430915177463e-02
1.049524762381190612e+03,-8.562590424019115090e-03
1.050025012506253233e+03,-3.574692722666079903e-02
1.050525262631315627e+03,5.539328073699494037e-03
1.051025512756378248e+03,1.625335107532931492e-02
1.051525762881440642e+03,3.972489045957813131e-02
1.052026013006503263e+03,-1.435901434127896496e-02
1.052526263131565884e+03,-4.766355932271710248e-03
1.053026513256628277e+03,-2.424027835980762172e-02
1.053526763381690898e+03,1.210366823287960941e-02
1.054027013506753292e+03,-1.405005000436456179e-03
1.054527263631815913e+03,-4.390356313229665068e-03
1.055027513756878534e+03,-1.052254576768220200e-02
1.055527763881940928e+03,1.506773596880871084e-02
1.056028014007003549e+03,-1.440885353447362259e-02
1.056528264132065942e+03,2.425053795652666253e-02
1.057028514257128563e+03,2.229326852922545316e-02
1.057528764382191184e+03,-2.212812669583614014e-02
1.058029014507253578e+03,7.342227457849126449e-03
1.058529264632316199e+03,-2.749485029643959633e-02
1.059029514757378593e+03,-1.209559995574931678e-02
1.059529764882441214e+03,3.796779266702042521e-02
1.060030015007503835e+03,-6.632712623419991654e-03
1.060530265132566228e+03,-1.242035112251916630e-02
1.061030515257628849e+03,2.493557590190823015e-02
1.061530765382691243e+03,2.213911539105371806e-02
1.062031015507753864e+03,-8.212744907360260832e-03
1.062531265632816485e+03,-9.915838748731460248e-03
1.063031515757878879e+03,1.548986078702160527e-02
1.063531765882941500e+03,-1.009979742078466426e-03
1.064032016008004121e+03,8.168008633170676519e-03
1.064532266133066514e+03,-1.691350814575800707e-02
1.065032516258129135e+03,-1.363922522264126441e-02
1.065532766383191529e+03,2.405220580089579077e-02
1.066033016508254150e+03,-2.727748258248067006e-02
1.066533266633316543e+03,-5.091201138474712312e-02
1.067033516758379164e+03,1.141320382778547061e-02
1.067533766883441785e+03,-1.988378423880339183e-02
1.068034017008504179e+03,5.493811996949522422e-03
1.068534267133566800e+03,3.458314604992077795e-02
1.069034517258629421e+03,2.023296647166829276e-02
1.069534767383691815e+03,-1.332851430299372870e-02
1.070035017508754436e+03,-7.702598425393955908e-03
1.070535267633816829e+03,-3.239762980329110621e-03
1.071035517758879450e+03,6.735908428930950306e-03
1.071535767883942071e+03,3.006924921650755422e-02
1.072036018009004465e+03,-2.335591804537325358e-02
1.072536268134067086e+03,1.421818296089340239e-02
1.073036518259129480e+03,-1.411421874174811041e-02
1.073536768384192101e+03,-5.564157319332979634e-02
1.074037018509254722e+03,-5.955412662407045220e-03
1.074537268634317115e+03,-4.494399059579381323e-02
1.075037518759379736e+03,-1.179064636176845558e-02
1.075537768884442130e+03,-1.136293415156361224e-02
1.076038019009504751e+03,-6.542449916020587342e-02
1.076538269134567372e+03,3.180641368503758087e-02
1.077038519259629766e+03,4.935261217636089520e-03
1.077538769384692387e+03,-1.688664103315312692e-02
1.078039019509754780e+03,-1.412193997998686251e-02
1.078539269634817401e+03,2.468767651383983394e-02
1.079039519759880022e+03,-1.502245455523121970e-03
1.079539769884942416e+03,-1.293648204424409191e-02
1.080040020010005037e+03,-9.466426356461887792e-03
1.080540270135067658e+03,1.063907155057410882e-02
1.081040520260130052e+03,-2.001346974730254177e-02
1.081540770385192673e+03,-1.545156128885891156e-02
1.082041020510255066e+03,8.982922521589095655e-03
1.082541270635317687e+03,-2.432460199427113889e-02
1.083041520760380081e+03,-4.330040949302417334e-03
1.083541770885442702e+03,-3.644031040900210655e-02
1.084042021010505323e+03,9.030802267851120724e-03
1.084542271135567717e+03,1.285595739069643993e-02
1.085042521260630338e+03,-9.018227668362292782e-03
1.085542771385692959e+03,-3.319782672597750700e-02
1.086043021510755352e+03,-2.291865471653519587e-02
1.086543271635817973e+03,-2.524408775454816192e-02
1.087043521760880367e+03,3.010478463486032305e-02
1.087543771885942988e+03,-1.878285430214856819e-02
1.088044022011005609e+03,1.271346247739087512e-02
1.088544272136068003e+03,-2.991754492176038754e-02
1.089044522261130624e+03,-1.870721662073602728e-02
1.089544772386193017e+03,-3.775128310082708199e-03
1.090045022511255638e+03,-5.006894490457340988e-03
1.090545272636318259e+03,3.545872020294678351e-02
1.091045522761380653e+03,-1.153616450237925171e-03
1.091545772886443274e+03,1.958977214198557443e-02
1.092046023011505667e+03,-4.298135155756694671e-03
1.092546273136568288e+03,1.692269046405279294e-04
1.093046523261630909e+03,-3.307616745137879899e-02
1.093546773386693303e+03,-9.209207294102926544e-03
1.094047023511755924e+03,4.337683540277600600e-03
1.094547273636818318e+03,-1.155244076079140099e-02
1.095047523761880939e+03,1.512461275557290714e-02
1.095547773886943560e+03,-2.822292747220792389e-02
1.096048024012005953e+03,3.836025125137981773e-02
1.096548274137068574e+03,1.646926611058392199e-03
1.097048524262130968e+03,-2.723822136117518694e-02
1.097548774387193589e+03,1.415651076490331145e-02
1.098049024512256210e+03,-1.314753716438350761e-02
1.098549274637318604e+03,-6.484441916283503575e-03
1.099049524762381225e+03,-7.696345920635934076e-03
1.099549774887443618e+03,2.853457529883055184e-03
1.100050025012506239e+03,2.366553017004429521e-02
1.100550275137568860e+03,-2.257398574716151102e-02
1.101050525262631254e+03,-5.600111208315620460e-03
1.101550775387693875e+03,5.515729551189653412e-03
1.102051025512756496e+03,6.204987579613560622e-03
1.102551275637818890e+03,1.677139206949345221e-02
1.103051525762881511e+03,2.396675476125118692e-02
1.103551775887943904e+03,2.776770994560829806e-02
1.104052026013006525e+03,-4.712080979804441488e-02
1.104552276138069146e+03,-3.282870917636947217e-02
1.105052526263131540e+03,2.288637543461080961e-02
1.105552776388194161e+03,1.928022915652880063e-03
1.106053026513256555e+03,-1.340630308795770498e-02
1.106553276638319176e+03,8.928047783987544742e-03
1.107053526763381797e+03,1.520448057041033771e-03
1.107553776888444190e+03,1.569986406800167114e-02
1.108054027013506811e+03,-2.142184164120755629e-02
1.108554277138569205e+03,-7.518510357335875249e-03
1.109054527263631826e+03,-1.458452796776666359e-02
1.109554777388694447e+03,3.658468319391473822e-02
1.110055027513756841e+03,7.954729855315368888e-04
1.110555277638819462e+03,1.037967360063171002e-02
1.111055527763881855e+03,5.474295487779320523e-04
1.111555777888944476e+03,-1.539184363177328874e-02
1.112056028014007097e+03,1.158492068099543221e-02
1.112556278139069491e+03,-8.087512374253405870e-03
1.113056528264132112e+03,-1.637046887450544636e-02
1.113556778389194506e+03,-2.832814159167173357e-02
1.114057028514257127e+03,-3.023543028285944137e-02
1.114557278639319748e+03,-1.464682098864486179e-02
1.115057528764382141e+03,1.112007629931144499e-02
1.115557778889444762e+03,2.563101543377598046e-02
1.116058029014507156e+03,-1.723236681965830894e-02
1.116558279139569777e+03,-1.048504795419325127e-02
1.117058529264632398e+03,-1.588339467318564818e-02
1.117558779389694791e+03,1.812004635123004234e-02
1.118059029514757412e+03,1.874057501617007460e-02
1.118559279639820033e+03,2.505902248180007577e-02
1.119059529764882427e+03,-2.498478930743349910e-02
1.119559779889945048e+03,1.015954039580194666e-02
1.120060030015007442e+03,2.375443982674074750e-02
1.120560280140070063e+03,1.131788862627317125e-03
1.121060530265132456e+03,-3.123982810913754696e-02
1.121560780390195077e+03,-2.703949885545408032e-03
1.122061030515257698e+03,-9.044583539147285980e-03
1.122561280640320092e+03,-5.201874894502130781e-03
1.123061530765382713e+03,6.767019524509727303e-03
1.123561780890445334e+03,3.227811568264778164e-02
1.124062031015507728e+03,1.088027735022932150e-04
1.124562281140570349e+03,-5.142615310689340261e-03
1.125062531265632742e+03,3.476344077504223834e-02
1.125562781390695363e+03,-6.884109354342009962e-03
1.126063031515757984e+03,-6.577314136766258812e-03
1.126563281640820378e+03,-1.007000678791483174e-02
1.127063531765882999e+03,2.462642985259031175e-03
1.127563781890945393e+03,-4.686458287905917973e-03
1.128064032016008014e+03,2.940612388879563360e-02
1.128564282141070635e+03,2.523760423711189291e-03
1.129064532266133028e+03,-3.364464854730958706e-04
1.129564782391195649e+03,-3.474699498162236305e-02
1.130065032516258043e+03,-3.834859607399159973e-03
1.130565282641320664e+03,-1.377348461982326466e-02
1.131065532766383285e+03,-4.179176810680683418e-02
1.131565782891445679e+03,-2.142827839098812581e-02
1.132066033016508300e+03,-3.668508937250104335e-05
1.132566283141570693e+03,7.793007380918356986e-03
1.133066533266633314e+03,-1.218344717196652438e-02
1.133566783391695935e+03,-5.818255212801101001e-03
1.134067033516758329e+03,-2.358913738508805480e-02
1.134567283641820950e+03,-1.473258440694177537e-02
1.135067533766883571e+03,6.987316544875924254e-03
1.135567783891945965e+03,-3.614548891397677960e-02
1.136068034017008586e+03,-3.664756521050076266e-02
1.136568284142070979e+03,-5.975968812836653793e-03
1.137068534267133600e+03,-1.047584965351047205e-02
1.137568784392195994e+03,4.497567321726179609e-03
1.138069034517258615e+03,-5.234404332844698644e-03
1.138569284642321236e+03,1.942997005177601638e-04
1.139069534767383630e+03,-2.032766637399008661e-02
1.139569784892446251e+03,6.602092594301224061e-03
1.140070035017508872e+03,-2.934234959867277823e-02
1.140570285142571265e+03,-2.808144741010735329e-02
1.141070535267633886e+03,-8.405991761746833824e-03
1.141570785392696280e+03,-5.428707814245418116e-03
1.142071035517758901e+03,9.993637655554516580e-03
1.142571285642821294e+03,-2.207122620214063344e-02
1.143071535767883915e+03,8.021123905045272895e-03
1.143571785892946536e+03,1.236588914281800018e-02
1.144072036018008930e+03,-2.891416118495909737e-02
1.144572286143071551e+03,9.776762068530548896e-03
1.145072536268134172e+03,1.798777571496989807e-03
1.145572786393196566e+03,1.749568069054307368e-02
1.146073036518259187e+03,-8.581688922594109259e-03
1.146573286643321580e+03,-4.203349453380889750e-02
1.147073536768384201e+03,-4.233334115737764046e-03
1.147573786893446822e+03,-2.657795944788801309e-02
1.148074037018509216e+03,-2.131428121556275951e-02
1.148574287143571837e+03,1.563961872787182628e-02
1.149074537268634231e+03,-1.540378847174762172e-02
1.149574787393696852e+03,1.505819176983781878e-02
1.150075037518759473e+03,-7.724343079934346303e-03
1.150575287643821866e+03,-1.002623632914118913e-02
1.151075537768884487e+03,-1.375423884767123898e-02
1.151575787893947108e+03,1.999506128269986152e-02
1.152076038019009502e+03,-7.720570852772877871e-03
1.152576288144072123e+03,2.339984555952217063e-02
1.153076538269134517e+03,1.977363234830263258e-02
1.153576788394197138e+03,3.559858356858769043e-03
1.154077038519259531e+03,5.634663129798373263e-03
