shift,intensity
1.000000000000000000e+03,4.128501119650260752e-03
1.000500250125062507e+03,1.903973545250912773e-03
1.001000500250125015e+03,-1.255747019298001158e-02
1.001500750375187636e+03,9.362134931562674260e-04
1.002001000500250143e+03,-4.363725280899957530e-03
1.002501250625312650e+03,9.873733445099994177e-03
1.003001500750375158e+03,-1.120686744613601064e-02
1.003501750875437665e+03,-3.363911088031967377e-03
1.004002001000500286e+03,-1.589065458038352655e-02
1.004502251125562793e+03,-2.199984102561713950e-02
1.005002501250625301e+03,2.562329847108534703e-02
1.005502751375687808e+03,-1.413935843054617454e-02
1.006003001500750429e+03,8.233563637217881925e-03
1.006503251625812936e+03,1.844208306105877366e-03
1.007003501750875444e+03,1.605988583213577986e-02
1.007503751875937951e+03,1.789367481610762423e-02
1.008004002001000458e+03,-5.557289120639916438e-03
1.008504252126063079e+03,2.003541351015108302e-02
1.009004502251125587e+03,1.433639645609316796e-02
1.009504752376188094e+03,-1.826814596682294761e-02
1.010005002501250601e+03,2.074450059245265196e-03
1.010505252626313109e+03,-3.440626179691458342e-02
1.011005502751375730e+03,4.973498019186299926e-03
1.011505752876438237e+03,2.332716231320955316e-03
1.012006003001500744e+03,2.232789400396787121e-03
1.012506253126563251e+03,-4.678867005525771429e-03
1.013006503251625759e+03,-4.276060573463913331e-04
1.013506753376688380e+03,1.487118381544568976e-02
1.014007003501750887e+03,-3.238132909861942549e-02
1.014507253626813394e+03,-8.141537833481820793e-03
1.015007503751875902e+03,-8.241990843451654693e-04
1.015507753876938523e+03,2.520855941607418570e-03
1.016008004002001030e+03,-1.656500947227534590e-02
1.016508254127063537e+03,-2.641244398404435367e-02
1.017008504252126045e+03,-1.187988668023133750e-02
1.017508754377188552e+03,-1.735086407399536465e-03
1.018009004502251173e+03,-2.452844718853632467e-03
1.018509254627313680e+03,2.441911362312636224e-03
1.019009504752376188e+03,-2.010566090083888355e-02
1.019509754877438695e+03,5.072386280505695316e-02
1.020010005002501202e+03,6.903873670376149164e-03
1.020510255127563823e+03,7.377569351290067835e-03
1.021010505252626331e+03,-1.278872473494547385e-02
1.021510755377688838e+03,-4.027404418037377337e-02
1.022011005502751345e+03,-2.809837109397752067e-03
1.022511255627813853e+03,-1.557642064533181978e-02
1.023011505752876474e+03,2.831016879305622153e-02
1.023511755877938981e+03,1.768372699749672788e-02
1.024012006003001488e+03,1.132431716740822485e-02
1.024512256128064109e+03,-1.036728193071752464e-02
1.025012506253126503e+03,-6.203470735567419465e-03
1.025512756378189124e+03,-1.815788181907638382e-02
1.026013006503251518e+03,6.431387105537635270e-03
1.026513256628314139e+03,-1.808548029871590024e-02
1.027013506753376760e+03,-6.854407555883425956e-03
1.027513756878439153e+03,-1.306437488214798846e-02
1.028014007003501774e+03,7.196757166513007183e-03
1.028514257128564395e+03,5.413490619997597675e-02
1.029014507253626789e+03,-1.304091932359801968e-02
1.029514757378689410e+03,3.015350822651878884e-03
1.030015007503751804e+03,-1.871604103965314111e-02
1.030515257628814425e+03,8.331318450686072546e-03
1.031015507753877046e+03,-2.023411186592343966e-02
1.031515757878939439e+03,1.876501508319541531e-02
1.032016008004002060e+03,1.371493823429488848e-02
1.032516258129064454e+03,4.472391194066965663e-03
1.033016508254127075e+03,3.187389866042623227e-02
1.033516758379189696e+03,4.490354410925254808e-02
1.034017008504252090e+03,1.186695616638395318e-02
1.034517258629314711e+03,-2.363106680650595582e-03
1.035017508754377104e+03,1.399577517809021121e-02
1.035517758879439725e+03,1.670640716638355575e-03
1.036018009004502346e+03,-3.877451904692887780e-02
1.036518259129564740e+03,4.459549670051189164e-03
1.037018509254627361e+03,-4.061166435678290054e-03
1.037518759379689754e+03,1.747435556954534536e-02
1.038019009504752376e+03,-2.544741260485763878e-02
1.038519259629814997e+03,7.877297235561010053e-03
1.039019509754877390e+03,-1.289427016133251093e-02
1.039519759879940011e+03,-2.092419557765756374e-02
1.040020010005002405e+03,-2.308935583142602763e-02
1.040520260130065026e+03,2.782235960292612706e-02
1.041020510255127647e+03,3.251253997384202787e-02
1.041520760380190040e+03,-1.921357182498408325e-02
1.042021010505252661e+03,1.971607445727638699e-02
1.042521260630315055e+03,3.044688931538861061e-03
1.043021510755377676e+03,-1.141126902354477890e-02
1.043521760880440297e+03,3.011010949176864612e-02
1.044022011005502691e+03,-1.472744358919902269e-02
1.044522261130565312e+03,-8.345255443416656899e-03
1.045022511255627705e+03,1.661048581803455104e-02
1.045522761380690326e+03,1.447196803821903729e-02
1.046023011505752947e+03,-5.958583885786710409e-03
1.046523261630815341e+03,-1.049613884062086493e-02
1.047023511755877962e+03,-1.252753231544792047e-02
1.047523761880940583e+03,-3.522525906127028754e-03
1.048024012006002977e+03,-1.594256957400341443e-02
1.048524262131065598e+03,-2.500720130664641633e-02
1.049024512256127991e+03,1.533189633509510381e-02
1.049524762381190612e+03,-1.843087505844531043e-02
1.050025012506253233e+03,-5.025970824628957917e-02
1.050525262631315627e+03,2.169718031921041151e-02
1.051025512756378248e+03,-2.829459510384495224e-02
1.051525762881440642e+03,-1.639270019272792960e-03
1.052026013006503263e+03,3.217521132536847739e-02
1.052526263131565884e+03,2.934075493895231881e-02
1.053026513256628277e+03,-2.632564146384188883e-02
1.053526763381690898e+03,3.677101253264642659e-03
1.054027013506753292e+03,2.089786806674925196e-02
1.054527263631815913e+03,-2.174403205847827425e-02
1.055027513756878534e+03,-3.489693303591472062e-02
1.055527763881940928e+03,9.952366045999631872e-03
1.056028014007003549e+03,3.938891574383331724e-04
1.056528264132065942e+03,-2.858388692390380174e-03
1.057028514257128563e+03,2.589344573356040444e-02
1.057528764382191184e+03,1.735173025136160438e-02
1.058029014507253578e+03,-3.223637024974876364e-02
1.058529264632316199e+03,6.901177584901961592e-03
1.059029514757378593e+03,2.753462804490219157e-02
1.059529764882441214e+03,6.848215528741065199e-03
1.060030015007503835e+03,3.159559882353420168e-02
1.060530265132566228e+03,1.022086742305665374e-02
1.061030515257628849e+03,1.342198990634406452e-02
1.061530765382691243e+03,8.472472431243939853e-03
1.062031015507753864e+03,-1.751480992429010897e-02
1.062531265632816485e+03,9.201434180044786026e-03
1.063031515757878879e+03,-3.050248283176599032e-02
1.063531765882941500e+03,1.383673612836281396e-02
1.064032016008004121e+03,-4.197108009937501605e-02
1.064532266133066514e+03,-1.053506608399073889e-02
1.065032516258129135e+03,1.972220371310007270e-02
1.065532766383191529e+03,3.269368297879380464e-02
1.066033016508254150e+03,1.020294985739711099e-02
1.066533266633316543e+03,-7.881812748555119125e-03
1.067033516758379164e+03,-2.457173057543193817e-02
1.067533766883441785e+03,-2.385653866467867673e-02
1.068034017008504179e+03,-2.557438613280714132e-02
1.068534267133566800e+03,2.586870995703012890e-02
1.069034517258629421e+03,2.563027196974868374e-02
1.069534767383691815e+03,5.659906836031069165e-03
1.070035017508754436e+03,2.740809979731978485e-02
1.070535267633816829e+03,-2.387502488731788747e-02
1.071035517758879450e+03,1.922046442206363061e-03
1.071535767883942071e+03,2.010652550868229863e-03
1.072036018009004465e+03,2.900328546515517844e-02
1.072536268134067086e+03,2.676738239355302973e-02
1.073036518259129480e+03,2.149962011486592980e-02
1.073536768384192101e+03,-4.530235023705727476e-02
1.074037018509254722e+03,-3.495829435969130539e-02
1.074537268634317115e+03,-9.288848141426553351e-03
1.075037518759379736e+03,1.852385968499333261e-03
1.075537768884442130e+03,5.331913396477069682e-03
1.076038019009504751e+03,-8.252047979701039246e-03
1.076538269134567372e+03,6.443424869482745031e-03
1.077038519259629766e+03,-1.426145244120177215e-02
1.077538769384692387e+03,2.432075627438353219e-02
1.078039019509754780e+03,3.607688133857231416e-02
1.078539269634817401e+03,2.146869698786631891e-02
1.079039519759880022e+03,9.118892263961717037e-03
1.079539769884942416e+03,-2.122341065929335760e-02
1.080040020010005037e+03,1.212782104327536810e-02
1.080540270135067658e+03,-2.305561111947004513e-02
1.081040520260130052e+03,1.612433378673389442e-02
1.081540770385192673e+03,6.074615034072228942e-02
1.082041020510255066e+03,2.961056038934599399e-02
1.082541270635317687e+03,-2.079223526812854980e-02
1.083041520760380081e+03,7.451407967047560255e-03
1.083541770885442702e+03,-1.737805704844719301e-02
1.084042021010505323e+03,1.362700836312735753e-02
1.084542271135567717e+03,2.681653862275681834e-03
1.085042521260630338e+03,3.022950974781092592e-03
1.085542771385692959e+03,2.926046554539834046e-03
1.086043021510755352e+03,4.625218138892295619e-03
1.086543271635817973e+03,8.984317301756361996e-04
1.087043521760880367e+03,-6.933545395420465628e-03
1.087543771885942988e+03,3.468211891667485891e-02
1.088044022011005609e+03,5.001814696002098229e-03
1.088544272136068003e+03,-8.174081960910099462e-03
1.089044522261130624e+03,2.564887417381646675e-03
1.089544772386193017e+03,-1.836524077190397619e-02
1.090045022511255638e+03,2.692274041770338633e-02
1.090545272636318259e+03,-3.129924858973233762e-03
1.091045522761380653e+03,3.844813551245685693e-03
1.091545772886443274e+03,5.882758910537466690e-03
1.092046023011505667e+03,-9.223347195599298706e-03
1.092546273136568288e+03,-9.234766196213488104e-04
1.093046523261630909e+03,1.500332685821075679e-02
1.093546773386693303e+03,1.693659218094890201e-02
1.094047023511755924e+03,3.817803566474194110e-02
1.094547273636818318e+03,1.664301380444068237e-02
1.095047523761880939e+03,-2.276528212794276876e-02
1.095547773886943560e+03,1.042503557113829390e-05
1.096048024012005953e+03,-3.202679938440502333e-02
1.096548274137068574e+03,2.382029297268526552e-02
1.097048524262130968e+03,-2.410031847059293866e-02
1.097548774387193589e+03,6.941961866281258497e-03
1.098049024512256210e+03,-2.784118165605036291e-02
1.098549274637318604e+03,2.079183395363074296e-02
1.099049524762381225e+03,-7.453992338110266777e-03
1.099549774887443618e+03,1.543676465042288781e-02
1.100050025012506239e+03,8.297650330295401437e-04
1.100550275137568860e+03,5.390805136515177017e-03
1.101050525262631254e+03,3.357250911118690902e-03
1.101550775387693875e+03,-3.012927483368104536e-02
1.102051025512756496e+03,-4.789405828615743432e-02
1.102551275637818890e+03,-7.909656302147419649e-04
1.103051525762881511e+03,4.223819332616703462e-03
1.103551775887943904e+03,2.279824964346103058e-02
1.104052026013006525e+03,5.296913093101461752e-03
1.104552276138069146e+03,8.717131016006683317e-03
1.105052526263131540e+03,2.502235408690154858e-02
1.105552776388194161e+03,-4.972144115958497534e-02
1.106053026513256555e+03,-8.195042330024949681e-03
1.106553276638319176e+03,-1.501481196380660514e-02
1.107053526763381797e+03,1.738009944671664586e-02
1.107553776888444190e+03,-1.419526851285700039e-02
1.108054027013506811e+03,2.337426910983840533e-02
1.108554277138569205e+03,1.562536055447807243e-02
1.109054527263631826e+03,6.867248137324747335e-03
1.109554777388694447e+03,6.560216456511454297e-03
1.110055027513756841e+03,2.220390572677211028e-04
1.110555277638819462e+03,5.205619107405280721e-03
1.111055527763881855e+03,1.210302000369077244e-02
1.111555777888944476e+03,-2.526872486244544514e-03
1.112056028014007097e+03,1.544770850461462015e-02
1.112556278139069491e+03,-1.984201822010964178e-02
1.113056528264132112e+03,-2.056508153186975205e-02
1.113556778389194506e+03,1.686939202707499544e-02
1.114057028514257127e+03,2.560594597712270715e-02
1.114557278639319748e+03,-1.455939196955678520e-02
1.115057528764382141e+03,-2.236167836138155257e-02
1.115557778889444762e+03,-9.153055234628018622e-03
1.116058029014507156e+03,9.413199138817246459e-03
1.116558279139569777e+03,-3.209865408892282018e-04
1.117058529264632398e+03,-3.045411797645018737e-02
1.117558779389694791e+03,-2.844612705131326080e-02
1.118059029514757412e+03,-2.593209266226452828e-02
1.118559279639820033e+03,3.236960527457601565e-03
1.119059529764882427e+03,8.313569360630452404e-03
1.119559779889945048e+03,-1.571044552161470625e-02
1.120060030015007442e+03,-8.893485640228987466e-03
1.120560280140070063e+03,-5.968017277557573219e-03
1.121060530265132456e+03,2.737717963386463588e-02
1.121560780390195077e+03,-1.395541361634482702e-03
1.122061030515257698e+03,-9.452138185726778261e-03
1.122561280640320092e+03,6.312995608835521993e-03
1.123061530765382713e+03,-3.137638807117701378e-02
1.123561780890445334e+03,-1.284091852521679344e-02
1.124062031015507728e+03,-3.070543433574489042e-03
1.124562281140570349e+03,1.542444104126647515e-02
1.125062531265632742e+03,1.090792084151812925e-02
1.125562781390695363e+03,-1.118234373842990487e-02
1.126063031515757984e+03,2.229890299133850326e-02
1.126563281640820378e+03,1.991494083187422132e-02
1.127063531765882999e+03,-4.917333382372003625e-02
1.127563781890945393e+03,-3.080384112433250457e-03
1.128064032016008014e+03,-1.956698710548560038e-02
1.128564282141070635e+03,1.464586361201072190e-02
1.129064532266133028e+03,-3.824580507454484850e-03
1.129564782391195649e+03,2.356808025183188167e-03
1.130065032516258043e+03,5.161809128427865406e-02
1.130565282641320664e+03,2.882437062142038930e-02
1.131065532766383285e+03,-1.730827993297607420e-02
1.131565782891445679e+03,-2.001483963766815741e-02
1.132066033016508300e+03,-1.588734264890877615e-02
1.132566283141570693e+03,-2.397784194687956321e-03
1.133066533266633314e+03,1.312324388476974503e-02
1.133566783391695935e+03,4.549385456199268873e-02
1.134067033516758329e+03,-1.186912233410833059e-02
1.134567283641820950e+03,-3.139677491720792128e-03
1.135067533766883571e+03,1.678173702639220582e-02
1.135567783891945965e+03,1.607081791061079927e-03
1.136068034017008586e+03,9.673712159297721824e-03
1.136568284142070979e+03,1.732811577685237567e-02
1.137068534267133600e+03,-2.679215750615705771e-02
1.137568784392195994e+03,7.138203735647360819e-03
1.138069034517258615e+03,-1.775278678949236341e-02
1.138569284642321236e+03,7.787137192547936328e-03
1.139069534767383630e+03,-2.672036819305959043e-02
1.139569784892446251e+03,-1.266960545930277335e-02
1.140070035017508872e+03,-1.282342499893981622e-02
1.140570285142571265e+03,-7.434522221498107014e-03
1.141070535267633886e+03,1.087901542869710962e-02
1.141570785392696280e+03,1.270615487162608283e-02
1.142071035517758901e+03,1.434621173171793385e-02
1.142571285642821294e+03,-1.749155717463924883e-02
1.143071535767883915e+03,8.094653697402790296e-03
1.143571785892946536e+03,-1.629824492949971323e-02
1.144072036018008930e+03,8.820840381035355976e-03
1.144572286143071551e+03,-1.954726273784992974e-02
1.145072536268134172e+03,1.803777629987112635e-02
1.145572786393196566e+03,4.988676484202034245e-02
1.146073036518259187e+03,-5.978938739373008612e-03
1.146573286643321580e+03,-6.204069865285883299e-03
1.147073536768384201e+03,2.361250327928382520e-02
1.147573786893446822e+03,-5.609964143243682810e-03
1.148074037018509216e+03,-8.542600925583444110e-03
