shift,intensity
1.000000000000000000e+03,-3.555237377875550969e-02
1.000500250125062507e+03,1.294679538490298501e-02
1.001000500250125015e+03,3.340687450554999383e-02
1.001500750375187636e+03,-2.277776232519721986e-02
1.002001000500250143e+03,-9.126164909216007148e-03
1.002501250625312650e+03,2.536800050225242534e-02
1.003001500750375158e+03,-4.469233535103803862e-02
1.003501750875437665e+03,-1.352142547191955736e-02
1.004002001000500286e+03,5.587517959032636469e-03
1.004502251125562793e+03,-3.222134067391178858e-02
1.005002501250625301e+03,-1.287019797680881081e-02
1.005502751375687808e+03,-1.948521994718772563e-02
1.006003001500750429e+03,1.436211056907059011e-02
1.006503251625812936e+03,-2.075646075453363090e-02
1.007003501750875444e+03,2.289482597856217980e-02
1.007503751875937951e+03,1.617039102688647492e-02
1.008004002001000458e+03,-5.301247433604287492e-04
1.008504252126063079e+03,6.570626651313964117e-03
1.009004502251125587e+03,1.173366091674850516e-02
1.009504752376188094e+03,3.831429810866564256e-02
1.010005002501250601e+03,-2.778067548490070066e-02
1.010505252626313109e+03,-1.278159480487038591e-02
1.011005502751375730e+03,3.833202912836584236e-02
1.011505752876438237e+03,-1.000930048395177845e-02
1.012006003001500744e+03,2.151034952526370905e-02
1.012506253126563251e+03,4.681912703827679177e-03
1.013006503251625759e+03,-1.381238673217814392e-02
1.013506753376688380e+03,1.144130155561127148e-02
1.014007003501750887e+03,8.109675117104947484e-03
1.014507253626813394e+03,-3.773978405484636894e-02
1.015007503751875902e+03,8.237074310816654144e-03
1.015507753876938523e+03,-3.250453579354171257e-02
1.016008004002001030e+03,-5.350424886145930398e-03
1.016508254127063537e+03,-3.054200100649183056e-02
1.017008504252126045e+03,-7.171344035816503044e-03
1.017508754377188552e+03,-8.287869614456913961e-03
1.018009004502251173e+03,-2.510376867883039320e-02
1.018509254627313680e+03,2.644319724251797954e-02
1.019009504752376188e+03,8.506360806641201019e-03
1.019509754877438695e+03,5.512183084732847835e-03
1.020010005002501202e+03,2.165503772840352351e-02
1.020510255127563823e+03,9.856636184353853580e-03
1.021010505252626331e+03,1.574228907841502753e-02
1.021510755377688838e+03,6.122469122514480507e-03
1.022011005502751345e+03,1.704331338086087153e-02
1.022511255627813853e+03,-3.638979882463772280e-03
1.023011505752876474e+03,-1.248955095962000009e-02
1.023511755877938981e+03,-1.392361568523368433e-02
1.024012006003001488e+03,-1.289633328787825710e-02
1.024512256128064109e+03,-2.591502888011686101e-02
1.025012506253126503e+03,3.004298140797686742e-02
1.025512756378189124e+03,-1.780596724982617604e-02
1.026013006503251518e+03,4.808459824398668425e-03
1.026513256628314139e+03,-1.383370208457171055e-02
1.027013506753376760e+03,1.167330996374325858e-02
1.027513756878439153e+03,-2.147040475523238207e-02
1.028014007003501774e+03,-1.802600533100371522e-02
1.028514257128564395e+03,-2.780100952688653940e-02
1.029014507253626789e+03,-1.657674333687039064e-02
1.029514757378689410e+03,-1.785382008198432239e-03
1.030015007503751804e+03,-1.515791670957720267e-04
1.030515257628814425e+03,-2.046777984635016201e-02
1.031015507753877046e+03,1.066939568500317737e-02
1.031515757878939439e+03,2.215672207529151283e-02
1.032016008004002060e+03,2.082666439291020258e-02
1.032516258129064454e+03,1.519143370878196612e-02
1.033016508254127075e+03,-1.675990187972420734e-02
1.033516758379189696e+03,1.232985833202499514e-02
1.034017008504252090e+03,4.468843395370635657e-03
1.034517258629314711e+03,4.262064908831741938e-02
1.035017508754377104e+03,1.134660354862783611e-02
1.035517758879439725e+03,-2.935205993254557137e-04
1.036018009004502346e+03,4.054823608378152477e-02
1.036518259129564740e+03,1.534056619378134680e-02
1.037018509254627361e+03,-7.634177404246040091e-03
1.037518759379689754e+03,1.185679914829798100e-02
1.038019009504752376e+03,-2.339765553885762850e-02
1.038519259629814997e+03,-3.003088342600858385e-02
1.039019509754877390e+03,-1.492914449755150530e-02
1.039519759879940011e+03,-8.542968918152080149e-03
1.040020010005002405e+03,-4.170312022129292473e-02
1.040520260130065026e+03,-2.338857732363033848e-02
1.041020510255127647e+03,-1.374593785603709338e-02
1.041520760380190040e+03,-4.100874191246308559e-02
1.042021010505252661e+03,1.015722018825972401e-03
1.042521260630315055e+03,-2.135795087912343865e-04
1.043021510755377676e+03,1.537721270022720903e-03
1.043521760880440297e+03,-1.673176039088361891e-02
1.044022011005502691e+03,2.635452676546031370e-03
1.044522261130565312e+03,4.199798549472991659e-03
