shift,intensity
1.000000000000000000e+03,3.559602625426524190e-03
1.000500250125062507e+03,-1.311815132757899495e-02
1.001000500250125015e+03,2.234098361784040560e-02
1.001500750375187636e+03,-2.309139934240156053e-02
1.002001000500250143e+03,-1.467872163878583720e-02
1.002501250625312650e+03,2.209778177579276373e-02
1.003001500750375158e+03,1.119633067522427189e-03
1.003501750875437665e+03,-4.361778015523435151e-03
1.004002001000500286e+03,-5.426002511989559338e-03
1.004502251125562793e+03,-1.876582237926407992e-02
1.005002501250625301e+03,-2.794575523426326077e-02
1.005502751375687808e+03,-8.729271666348372566e-03
1.006003001500750429e+03,-1.271334721617748027e-02
1.006503251625812936e+03,6.084911253718343349e-03
1.007003501750875444e+03,-3.572744869642113796e-02
1.007503751875937951e+03,3.020917400016386728e-02
1.008004002001000458e+03,-1.978829942325652236e-02
1.008504252126063079e+03,1.068728165511036643e-03
1.009004502251125587e+03,9.451256766625013364e-03
1.009504752376188094e+03,-2.297290776873787271e-02
1.010005002501250601e+03,-2.127702844033330185e-03
1.010505252626313109e+03,-1.605458467629310507e-02
1.011005502751375730e+03,-4.221951766133910655e-02
1.011505752876438237e+03,-2.130589957028618600e-02
1.012006003001500744e+03,-1.516764594815590839e-02
1.012506253126563251e+03,1.066467491667394407e-02
1.013006503251625759e+03,2.144091842468971026e-02
1.013506753376688380e+03,-5.878719646941960204e-03
1.014007003501750887e+03,2.400749709974593984e-02
1.014507253626813394e+03,-1.776932067546892896e-02
1.015007503751875902e+03,2.205370265903460608e-02
1.015507753876938523e+03,2.594580987392200444e-02
1.016008004002001030e+03,-3.768143611830026413e-02
1.016508254127063537e+03,-3.215854472202810121e-02
1.017008504252126045e+03,-1.189419363198307433e-02
1.017508754377188552e+03,-2.691205184381170387e-02
1.018009004502251173e+03,-2.242852214438448982e-02
1.018509254627313680e+03,-1.641495216022125642e-02
1.019009504752376188e+03,7.516496360999821297e-03
1.019509754877438695e+03,9.419070429239595130e-03
1.020010005002501202e+03,-1.282167416379807572e-02
1.020510255127563823e+03,-1.422263743801121909e-02
1.021010505252626331e+03,2.766856828374869917e-02
1.021510755377688838e+03,-6.147857243393077889e-03
1.022011005502751345e+03,-1.036113786138880694e-02
1.022511255627813853e+03,4.519870076461331675e-03
1.023011505752876474e+03,-3.284105440677706489e-02
1.023511755877938981e+03,-3.749376361357590476e-02
1.024012006003001488e+03,-3.071328188580858473e-02
1.024512256128064109e+03,1.182321220267467179e-02
1.025012506253126503e+03,-4.167120242941003277e-02
1.025512756378189124e+03,-1.876503052912056879e-02
1.026013006503251518e+03,4.909224808463170551e-04
1.026513256628314139e+03,-2.355646306037928808e-02
1.027013506753376760e+03,-4.840333238116271281e-02
1.027513756878439153e+03,-3.886998670933325406e-03
1.028014007003501774e+03,9.589505691491804693e-03
1.028514257128564395e+03,6.943897687294003050e-03
1.029014507253626789e+03,2.980498648964666989e-03
1.029514757378689410e+03,2.622990928993484960e-02
1.030015007503751804e+03,1.444398409231936395e-02
1.030515257628814425e+03,3.450440777592735358e-03
1.031015507753877046e+03,1.038981651200788191e-02
1.031515757878939439e+03,-1.079260253332942933e-02
1.032016008004002060e+03,-3.729437592268191465e-04
1.032516258129064454e+03,-2.873874737756959910e-02
1.033016508254127075e+03,1.049840670769407007e-02
1.033516758379189696e+03,1.732997513080557911e-02
1.034017008504252090e+03,-3.286141281557328209e-02
1.034517258629314711e+03,-6.288657497865175749e-03
1.035017508754377104e+03,-1.580091999543466706e-03
1.035517758879439725e+03,-1.209415709935676014e-02
1.036018009004502346e+03,-1.699671279551921146e-03
1.036518259129564740e+03,-3.991620205823007486e-03
1.037018509254627361e+03,-1.738871860321388602e-02
1.037518759379689754e+03,-1.261779650228001199e-03
1.038019009504752376e+03,-2.850132691584133723e-03
1.038519259629814997e+03,-4.486147060527230154e-03
1.039019509754877390e+03,1.438111977467991911e-03
1.039519759879940011e+03,-2.056819131296694705e-02
1.040020010005002405e+03,3.066698435739220827e-03
1.040520260130065026e+03,4.464138070843030187e-02
1.041020510255127647e+03,-3.491216554148255605e-03
1.041520760380190040e+03,3.893093545877142347e-02
1.042021010505252661e+03,4.356159258478924795e-02
1.042521260630315055e+03,-1.564025241376503644e-02
1.043021510755377676e+03,-1.119868676860471743e-02
1.043521760880440297e+03,-9.590743882660651047e-04
1.044022011005502691e+03,-2.575467320525988771e-02
1.044522261130565312e+03,-1.082914536622644856e-02
1.045022511255627705e+03,2.265902933271142158e-02
1.045522761380690326e+03,2.699763038930276960e-03
1.046023011505752947e+03,-2.138178125653161180e-03
1.046523261630815341e+03,2.611919685129138191e-02
1.047023511755877962e+03,-2.321454542475757249e-02
1.047523761880940583e+03,-1.529457960837399266e-02
1.048024012006002977e+03,-2.867725065969165682e-02
1.048524262131065598e+03,9.922585882591136719e-03
1.049024512256127991e+03,-1.745490643839616232e-02
1.049524762381190612e+03,9.336840525430977270e-03
1.050025012506253233e+03,-1.331993236237478430e-02
1.050525262631315627e+03,-8.542572063387850537e-03
1.051025512756378248e+03,-2.667257572490610434e-02
1.051525762881440642e+03,2.308304450884887324e-02
1.052026013006503263e+03,1.382360843564334500e-03
1.052526263131565884e+03,-1.379279273560694331e-02
1.053026513256628277e+03,-8.378342523081899404e-03
1.053526763381690898e+03,9.976422089846287075e-03
1.054027013506753292e+03,2.097688382806656843e-02
1.054527263631815913e+03,9.987198750361388558e-03
1.055027513756878534e+03,-2.338903100697117127e-02
1.055527763881940928e+03,2.548908966067959907e-03
1.056028014007003549e+03,-4.553176474733282124e-03
1.056528264132065942e+03,-1.521795896938151621e-02
1.057028514257128563e+03,-4.578148645729482671e-03
1.057528764382191184e+03,-4.729452248691381339e-02
1.058029014507253578e+03,1.668313556670589920e-02
1.058529264632316199e+03,-1.021306299581284036e-02
1.059029514757378593e+03,-1.887107142000553350e-02
1.059529764882441214e+03,-4.427070186924741968e-02
1.060030015007503835e+03,3.313415995803521696e-02
1.060530265132566228e+03,-2.158172738192427539e-02
1.061030515257628849e+03,-2.773176279913073042e-02
1.061530765382691243e+03,-2.091671161463148562e-02
1.062031015507753864e+03,-4.601316196895677973e-02
1.062531265632816485e+03,-2.552206677626757750e-02
1.063031515757878879e+03,-2.897075377053805190e-02
1.063531765882941500e+03,2.105251345665859909e-04
1.064032016008004121e+03,-1.929884776535540150e-02
1.064532266133066514e+03,-2.068487053405690737e-02
1.065032516258129135e+03,1.129309632974518675e-02
1.065532766383191529e+03,-2.684384793946182832e-03
1.066033016508254150e+03,1.901627219373236768e-02
1.066533266633316543e+03,2.377573139413205385e-03
1.067033516758379164e+03,-5.700260128657490440e-03
1.067533766883441785e+03,-6.693276276223889855e-03
1.068034017008504179e+03,4.931949621733029004e-02
1.068534267133566800e+03,-4.039617920782597425e-03
1.069034517258629421e+03,6.124417346867442810e-03
1.069534767383691815e+03,-2.599827544860986925e-02
1.070035017508754436e+03,-4.956527347272540046e-02
1.070535267633816829e+03,-1.383858368939625862e-02
1.071035517758879450e+03,1.293224708529176412e-02
1.071535767883942071e+03,5.021309553694441700e-03
1.072036018009004465e+03,-7.429573417647660459e-03
1.072536268134067086e+03,1.730732760694505407e-02
1.073036518259129480e+03,4.115510928963292403e-02
1.073536768384192101e+03,-1.727484675171909664e-02
1.074037018509254722e+03,-5.058081998266644556e-03
1.074537268634317115e+03,-1.985795219024101901e-02
1.075037518759379736e+03,9.132806088445083112e-03
1.075537768884442130e+03,3.064040963308864939e-04
1.076038019009504751e+03,1.422041181121210321e-02
1.076538269134567372e+03,-1.717788866272490196e-03
1.077038519259629766e+03,-6.217395511838447186e-03
1.077538769384692387e+03,-2.375493162562442029e-02
1.078039019509754780e+03,-1.502129401053270419e-02
1.078539269634817401e+03,5.549865368613566066e-03
1.079039519759880022e+03,9.941220160523409413e-03
1.079539769884942416e+03,1.293483843979809263e-02
1.080040020010005037e+03,-2.772527466939514115e-02
1.080540270135067658e+03,2.824436232315988976e-02
1.081040520260130052e+03,3.084189257998969612e-03
1.081540770385192673e+03,-1.227831114465475484e-03
1.082041020510255066e+03,-1.804082159134309804e-02
1.082541270635317687e+03,-1.216868643865762862e-03
1.083041520760380081e+03,2.927662350172779981e-02
1.083541770885442702e+03,-1.205040735517860610e-02
1.084042021010505323e+03,1.408292381252182609e-03
1.084542271135567717e+03,2.780280996593170045e-02
1.085042521260630338e+03,-2.243141522957994502e-02
1.085542771385692959e+03,-1.084879508444848602e-02
1.086043021510755352e+03,3.416945709626311931e-03
1.086543271635817973e+03,-7.353627126835808950e-03
1.087043521760880367e+03,1.096791237803951442e-02
1.087543771885942988e+03,-1.999382941724815732e-02
1.088044022011005609e+03,-2.246135911312050967e-02
1.088544272136068003e+03,1.710739916518278295e-02
1.089044522261130624e+03,1.275509304638483381e-02
1.089544772386193017e+03,-1.847829480108374722e-02
1.090045022511255638e+03,6.790862897306778950e-04
1.090545272636318259e+03,-1.387371965948072834e-02
1.091045522761380653e+03,3.798315185344103978e-02
1.091545772886443274e+03,9.188301802728185419e-03
1.092046023011505667e+03,2.102131695828428348e-02
1.092546273136568288e+03,2.113492998802916911e-02
1.093046523261630909e+03,3.971685083787511450e-02
1.093546773386693303e+03,2.619154377468399172e-02
1.094047023511755924e+03,1.111287345589112574e-02
1.094547273636818318e+03,1.306712645718764200e-02
1.095047523761880939e+03,-1.659528404058078360e-02
1.095547773886943560e+03,-3.225571723157292289e-03
1.096048024012005953e+03,6.859845607991596136e-03
1.096548274137068574e+03,5.230476416608573773e-04
1.097048524262130968e+03,2.637386506473652324e-03
1.097548774387193589e+03,3.296177563456618997e-02
1.098049024512256210e+03,2.047087543792329781e-02
1.098549274637318604e+03,2.368548270322100996e-02
1.099049524762381225e+03,2.331057403807446776e-03
1.099549774887443618e+03,3.859972491347843631e-03
1.100050025012506239e+03,2.151987589484903249e-02
1.100550275137568860e+03,8.822244028443202574e-03
1.101050525262631254e+03,-9.539774241738243135e-03
1.101550775387693875e+03,-1.334351811549240423e-02
1.102051025512756496e+03,6.209115470828655871e-03
1.102551275637818890e+03,-2.555564900236850789e-02
1.103051525762881511e+03,-1.936244439661540320e-02
1.103551775887943904e+03,3.750724287625848471e-03
1.104052026013006525e+03,-1.167406795911216447e-02
1.104552276138069146e+03,-1.052586884105899227e-02
1.105052526263131540e+03,5.766078426790876080e-03
1.105552776388194161e+03,-2.729834235448318908e-02
