shift,intensity
1.000000000000000000e+03,7.095707431212912308e-02
1.000500250125062507e+03,-1.094050121125851593e-02
1.001000500250125015e+03,-2.901085630746400024e-02
1.001500750375187636e+03,1.836734675604219033e-02
1.002001000500250143e+03,2.735715393911743610e-03
1.002501250625312650e+03,-1.343140882311123774e-02
1.003001500750375158e+03,-3.833597636247504381e-02
1.003501750875437665e+03,-1.377648940037657678e-02
1.004002001000500286e+03,1.885507962523374700e-02
1.004502251125562793e+03,4.885557833781525167e-03
1.005002501250625301e+03,-5.244056130611261801e-03
1.005502751375687808e+03,1.758965194247572722e-02
1.006003001500750429e+03,8.066081791910364659e-03
1.006503251625812936e+03,8.793977103115267757e-03
1.007003501750875444e+03,2.843491362810153956e-03
1.007503751875937951e+03,-3.597045125907172985e-02
1.008004002001000458e+03,2.245028169384263514e-02
1.008504252126063079e+03,-3.802083998531115283e-02
1.009004502251125587e+03,2.694866458130712374e-03
1.009504752376188094e+03,-1.883991777575710555e-02
1.010005002501250601e+03,-1.633297249535824863e-02
1.010505252626313109e+03,-5.055491498986047078e-02
1.011005502751375730e+03,-3.696476710892183243e-02
1.011505752876438237e+03,-2.118323975097207920e-02
1.012006003001500744e+03,-9.725980969534224127e-03
1.012506253126563251e+03,2.887374756430295848e-03
1.013006503251625759e+03,6.717879091562934703e-03
1.013506753376688380e+03,-2.625506862536673355e-02
1.014007003501750887e+03,3.727065461116800538e-02
1.014507253626813394e+03,7.494453994415842084e-03
1.015007503751875902e+03,-6.213657780417550063e-03
1.015507753876938523e+03,1.054162986453722724e-03
1.016008004002001030e+03,8.980410562794575785e-05
1.016508254127063537e+03,1.129520072158636708e-02
1.017008504252126045e+03,5.588329775000035887e-03
1.017508754377188552e+03,-1.042374696926819458e-02
1.018009004502251173e+03,-2.185059578778304409e-02
1.018509254627313680e+03,-1.595650679280915737e-02
1.019009504752376188e+03,-9.384693215530823598e-03
1.019509754877438695e+03,1.241341239850126191e-02
1.020010005002501202e+03,4.109637386406016918e-02
1.020510255127563823e+03,-5.941388748187877156e-02
1.021010505252626331e+03,-2.334143650813841689e-02
1.021510755377688838e+03,-7.186495484533939439e-04
1.022011005502751345e+03,1.252123071922427514e-02
1.022511255627813853e+03,2.105931657672403118e-02
1.023011505752876474e+03,2.647994954553392274e-02
1.023511755877938981e+03,-2.509234184675392110e-02
1.024012006003001488e+03,6.309785287806727282e-03
1.024512256128064109e+03,3.233887919863739913e-02
1.025012506253126503e+03,-6.910538445151642901e-03
1.025512756378189124e+03,1.350007941666812698e-02
1.026013006503251518e+03,-1.528955333595356618e-02
1.026513256628314139e+03,-1.215431854181569377e-02
1.027013506753376760e+03,2.689342553626516627e-02
1.027513756878439153e+03,1.297011680149610588e-02
1.028014007003501774e+03,-2.488632516812525758e-02
1.028514257128564395e+03,2.615511833085235743e-02
1.029014507253626789e+03,2.842459900871688663e-02
1.029514757378689410e+03,1.560063297250345767e-02
1.030015007503751804e+03,4.948535054282039020e-02
1.030515257628814425e+03,2.527741640413093665e-03
1.031015507753877046e+03,-3.318595663645615423e-02
1.031515757878939439e+03,-1.649520362422428332e-02
1.032016008004002060e+03,-6.218430685939671868e-03
1.032516258129064454e+03,-4.655546711877170916e-03
1.033016508254127075e+03,-1.033355283204372144e-02
1.033516758379189696e+03,2.657192942792317020e-02
1.034017008504252090e+03,3.130858186437545125e-04
1.034517258629314711e+03,-1.256554597623782236e-02
1.035017508754377104e+03,-5.528189684553976198e-03
1.035517758879439725e+03,2.322977306725230312e-02
1.036018009004502346e+03,-1.334770313406746442e-02
1.036518259129564740e+03,2.150761085287261273e-02
1.037018509254627361e+03,8.277526882259229543e-03
1.037518759379689754e+03,-2.479699819588899058e-03
1.038019009504752376e+03,1.518308961115905076e-02
1.038519259629814997e+03,5.364610680949589289e-02
1.039019509754877390e+03,-3.259368886290396877e-03
1.039519759879940011e+03,8.716013057524179750e-03
1.040020010005002405e+03,-4.883096994455945724e-04
1.040520260130065026e+03,3.554111571394805852e-02
1.041020510255127647e+03,-4.226028190921437243e-03
1.041520760380190040e+03,-1.012151800958908943e-02
1.042021010505252661e+03,-2.378522661765187715e-02
1.042521260630315055e+03,3.456240661513977023e-03
1.043021510755377676e+03,6.274127452153863832e-03
1.043521760880440297e+03,-1.514201247117378558e-02
1.044022011005502691e+03,-7.292314746603801179e-04
1.044522261130565312e+03,-2.784465607748304664e-02
1.045022511255627705e+03,-4.085638488869877682e-02
1.045522761380690326e+03,1.029454984657166873e-02
1.046023011505752947e+03,-2.793942052125405681e-02
1.046523261630815341e+03,1.707212804282732047e-02
1.047023511755877962e+03,-7.413392112466232059e-04
1.047523761880940583e+03,-2.198995925350012790e-05
1.048024012006002977e+03,3.551104467448462556e-03
1.048524262131065598e+03,-4.491408037744900640e-03
1.049024512256127991e+03,1.852071942120505146e-02
1.049524762381190612e+03,-3.323049544177579962e-03
1.050025012506253233e+03,1.886683203794378011e-02
1.050525262631315627e+03,6.128404948605835866e-03
1.051025512756378248e+03,-1.593593360893031871e-02
1.051525762881440642e+03,-6.556785015757380514e-03
1.052026013006503263e+03,-1.100282552974275740e-02
1.052526263131565884e+03,4.442760105873922935e-03
1.053026513256628277e+03,3.089743477109767322e-02
1.053526763381690898e+03,1.887331610778940350e-02
1.054027013506753292e+03,3.719685884203571130e-02
1.054527263631815913e+03,4.075401199032185028e-03
1.055027513756878534e+03,-2.567607053432452435e-02
1.055527763881940928e+03,-2.646320092668411061e-02
1.056028014007003549e+03,-1.043204259297686671e-03
1.056528264132065942e+03,1.122585275500138750e-02
1.057028514257128563e+03,-3.473335862893659615e-02
1.057528764382191184e+03,2.692207563135291457e-02
1.058029014507253578e+03,-1.473459149072041743e-02
1.058529264632316199e+03,-2.159940152496614245e-03
1.059029514757378593e+03,5.573818470375776872e-03
1.059529764882441214e+03,-3.159627830448844595e-03
1.060030015007503835e+03,-3.172482989200903214e-02
1.060530265132566228e+03,3.188486304216708866e-02
1.061030515257628849e+03,-9.103753442267684516e-04
1.061530765382691243e+03,-2.026299108478124122e-03
1.062031015507753864e+03,2.230842376925335283e-02
1.062531265632816485e+03,-1.830293010971740728e-02
1.063031515757878879e+03,3.853037754511090453e-03
1.063531765882941500e+03,-8.596785203051878280e-03
1.064032016008004121e+03,4.565082472656294826e-02
1.064532266133066514e+03,-1.061872413465740281e-02
1.065032516258129135e+03,2.349150915117262720e-02
1.065532766383191529e+03,1.789171400082517280e-02
1.066033016508254150e+03,3.105074322063992517e-02
1.066533266633316543e+03,3.863208592062183813e-04
1.067033516758379164e+03,-1.855070435136623591e-02
1.067533766883441785e+03,-1.424515804339574442e-02
1.068034017008504179e+03,-2.733854717231149617e-02
1.068534267133566800e+03,3.941868458385353047e-02
1.069034517258629421e+03,3.249577475427817361e-03
1.069534767383691815e+03,1.898994758824028295e-02
1.070035017508754436e+03,-8.162219772432180789e-03
